,Address,Date time,Temperature,Cloud Cover
47,"Austin,TX,US",2000-04-08 00:00:00,71.0,98.7
48,"Austin,TX,US",2000-04-08 01:00:00,67.7,98.2
49,"Austin,TX,US",2000-04-08 02:00:00,65.5,99.7
50,"Austin,TX,US",2000-04-08 03:00:00,64.1,99.7
51,"Austin,TX,US",2000-04-08 04:00:00,62.0,30.0
52,"Austin,TX,US",2000-04-08 05:00:00,59.9,0.0
53,"Austin,TX,US",2000-04-08 06:00:00,57.4,0.0
54,"Austin,TX,US",2000-04-08 07:00:00,56.6,48.7
55,"Austin,TX,US",2000-04-08 08:00:00,54.8,29.2
56,"Austin,TX,US",2000-04-08 09:00:00,56.7,0.0
57,"Austin,TX,US",2000-04-08 10:00:00,59.6,0.0
58,"Austin,TX,US",2000-04-08 11:00:00,61.8,0.0
59,"Austin,TX,US",2000-04-08 12:00:00,62.9,0.0
60,"Austin,TX,US",2000-04-08 13:00:00,64.2,0.0
61,"Austin,TX,US",2000-04-08 14:00:00,65.3,0.0
62,"Austin,TX,US",2000-04-08 15:00:00,65.9,0.0
63,"Austin,TX,US",2000-04-08 16:00:00,66.8,0.0
64,"Austin,TX,US",2000-04-08 17:00:00,66.8,0.0
65,"Austin,TX,US",2000-04-08 18:00:00,65.0,0.0
66,"Austin,TX,US",2000-04-08 19:00:00,63.3,0.0
67,"Austin,TX,US",2000-04-08 20:00:00,59.9,29.2
68,"Austin,TX,US",2000-04-08 21:00:00,56.2,29.2
69,"Austin,TX,US",2000-04-08 22:00:00,53.2,29.2
70,"Austin,TX,US",2000-04-08 23:00:00,51.1,0.0
56,"Austin,TX,US",2001-04-08 00:00:00,71.8,100.0
57,"Austin,TX,US",2001-04-08 01:00:00,71.1,100.0
58,"Austin,TX,US",2001-04-08 02:00:00,71.9,100.0
59,"Austin,TX,US",2001-04-08 03:00:00,71.2,100.0
60,"Austin,TX,US",2001-04-08 04:00:00,71.2,100.0
61,"Austin,TX,US",2001-04-08 05:00:00,71.0,100.0
62,"Austin,TX,US",2001-04-08 06:00:00,71.0,100.0
63,"Austin,TX,US",2001-04-08 07:00:00,70.0,90.3
64,"Austin,TX,US",2001-04-08 08:00:00,70.1,90.3
65,"Austin,TX,US",2001-04-08 09:00:00,71.0,99.7
66,"Austin,TX,US",2001-04-08 10:00:00,73.1,90.0
67,"Austin,TX,US",2001-04-08 11:00:00,75.4,50.0
68,"Austin,TX,US",2001-04-08 12:00:00,78.2,48.7
69,"Austin,TX,US",2001-04-08 13:00:00,80.2,87.7
70,"Austin,TX,US",2001-04-08 14:00:00,82.1,87.7
71,"Austin,TX,US",2001-04-08 15:00:00,82.4,88.4
72,"Austin,TX,US",2001-04-08 16:00:00,82.6,88.4
73,"Austin,TX,US",2001-04-08 17:00:00,82.4,29.2
74,"Austin,TX,US",2001-04-08 18:00:00,81.2,30.0
75,"Austin,TX,US",2001-04-08 19:00:00,79.7,29.2
76,"Austin,TX,US",2001-04-08 20:00:00,76.2,29.2
77,"Austin,TX,US",2001-04-08 21:00:00,75.8,0.0
78,"Austin,TX,US",2001-04-08 22:00:00,72.6,0.0
79,"Austin,TX,US",2001-04-08 23:00:00,71.7,99.7
59,"Austin,TX,US",2002-04-08 00:00:00,61.1,91.8
60,"Austin,TX,US",2002-04-08 01:00:00,62.6,97.7
61,"Austin,TX,US",2002-04-08 02:00:00,62.0,100.0
62,"Austin,TX,US",2002-04-08 03:00:00,61.9,100.0
63,"Austin,TX,US",2002-04-08 04:00:00,61.1,100.0
64,"Austin,TX,US",2002-04-08 05:00:00,60.2,99.9
65,"Austin,TX,US",2002-04-08 06:00:00,60.2,43.7
66,"Austin,TX,US",2002-04-08 07:00:00,59.1,99.4
67,"Austin,TX,US",2002-04-08 08:00:00,57.2,20.8
68,"Austin,TX,US",2002-04-08 09:00:00,59.6,21.1
69,"Austin,TX,US",2002-04-08 10:00:00,62.0,59.5
70,"Austin,TX,US",2002-04-08 11:00:00,66.6,34.6
71,"Austin,TX,US",2002-04-08 12:00:00,71.9,11.5
72,"Austin,TX,US",2002-04-08 13:00:00,77.1,7.0
73,"Austin,TX,US",2002-04-08 14:00:00,80.0,6.9
74,"Austin,TX,US",2002-04-08 15:00:00,83.5,6.9
75,"Austin,TX,US",2002-04-08 16:00:00,85.4,11.5
76,"Austin,TX,US",2002-04-08 17:00:00,86.2,30.0
77,"Austin,TX,US",2002-04-08 18:00:00,85.6,6.9
78,"Austin,TX,US",2002-04-08 19:00:00,83.6,6.9
79,"Austin,TX,US",2002-04-08 20:00:00,78.8,7.0
80,"Austin,TX,US",2002-04-08 21:00:00,74.9,0.0
81,"Austin,TX,US",2002-04-08 22:00:00,72.4,0.0
82,"Austin,TX,US",2002-04-08 23:00:00,70.7,0.0
48,"Austin,TX,US",2003-04-08 00:00:00,66.2,100.0
49,"Austin,TX,US",2003-04-08 01:00:00,64.9,100.0
50,"Austin,TX,US",2003-04-08 02:00:00,62.9,100.0
51,"Austin,TX,US",2003-04-08 03:00:00,62.0,100.0
52,"Austin,TX,US",2003-04-08 04:00:00,60.2,100.0
53,"Austin,TX,US",2003-04-08 05:00:00,57.8,100.0
54,"Austin,TX,US",2003-04-08 06:00:00,56.1,100.0
55,"Austin,TX,US",2003-04-08 07:00:00,55.2,100.0
56,"Austin,TX,US",2003-04-08 08:00:00,53.0,21.3
57,"Austin,TX,US",2003-04-08 09:00:00,53.0,44.0
58,"Austin,TX,US",2003-04-08 10:00:00,53.2,50.0
59,"Austin,TX,US",2003-04-08 11:00:00,56.0,11.5
60,"Austin,TX,US",2003-04-08 12:00:00,57.7,6.9
61,"Austin,TX,US",2003-04-08 13:00:00,60.2,6.9
62,"Austin,TX,US",2003-04-08 14:00:00,62.0,6.9
63,"Austin,TX,US",2003-04-08 15:00:00,64.2,0.0
64,"Austin,TX,US",2003-04-08 16:00:00,64.4,0.0
65,"Austin,TX,US",2003-04-08 17:00:00,65.9,0.0
66,"Austin,TX,US",2003-04-08 18:00:00,65.0,0.0
67,"Austin,TX,US",2003-04-08 19:00:00,63.8,0.0
68,"Austin,TX,US",2003-04-08 20:00:00,60.2,0.0
69,"Austin,TX,US",2003-04-08 21:00:00,57.4,0.0
70,"Austin,TX,US",2003-04-08 22:00:00,55.5,0.0
71,"Austin,TX,US",2003-04-08 23:00:00,53.6,0.0
49,"Austin,TX,US",2004-04-08 00:00:00,67.5,11.5
50,"Austin,TX,US",2004-04-08 01:00:00,63.8,0.0
51,"Austin,TX,US",2004-04-08 02:00:00,62.2,6.9
52,"Austin,TX,US",2004-04-08 03:00:00,60.4,6.9
53,"Austin,TX,US",2004-04-08 04:00:00,59.4,6.9
54,"Austin,TX,US",2004-04-08 05:00:00,56.5,6.9
55,"Austin,TX,US",2004-04-08 06:00:00,56.9,6.9
56,"Austin,TX,US",2004-04-08 07:00:00,56.9,11.5
57,"Austin,TX,US",2004-04-08 08:00:00,58.2,11.5
58,"Austin,TX,US",2004-04-08 09:00:00,63.2,6.9
59,"Austin,TX,US",2004-04-08 10:00:00,69.2,11.5
60,"Austin,TX,US",2004-04-08 11:00:00,70.8,11.5
61,"Austin,TX,US",2004-04-08 12:00:00,73.8,11.5
62,"Austin,TX,US",2004-04-08 13:00:00,76.2,20.8
63,"Austin,TX,US",2004-04-08 14:00:00,75.8,87.7
64,"Austin,TX,US",2004-04-08 15:00:00,78.2,0.0
65,"Austin,TX,US",2004-04-08 16:00:00,77.9,20.8
66,"Austin,TX,US",2004-04-08 17:00:00,76.8,23.1
67,"Austin,TX,US",2004-04-08 18:00:00,75.8,0.0
68,"Austin,TX,US",2004-04-08 19:00:00,73.6,97.4
69,"Austin,TX,US",2004-04-08 20:00:00,71.8,97.4
70,"Austin,TX,US",2004-04-08 21:00:00,69.8,23.1
71,"Austin,TX,US",2004-04-08 22:00:00,68.4,23.1
72,"Austin,TX,US",2004-04-08 23:00:00,67.5,11.5
60,"Austin,TX,US",2005-04-08 00:00:00,64.3,0.0
61,"Austin,TX,US",2005-04-08 01:00:00,61.7,0.0
62,"Austin,TX,US",2005-04-08 02:00:00,60.1,0.0
63,"Austin,TX,US",2005-04-08 03:00:00,59.2,0.0
64,"Austin,TX,US",2005-04-08 04:00:00,57.0,0.0
65,"Austin,TX,US",2005-04-08 05:00:00,55.3,0.0
66,"Austin,TX,US",2005-04-08 06:00:00,54.1,0.0
67,"Austin,TX,US",2005-04-08 07:00:00,51.8,29.2
68,"Austin,TX,US",2005-04-08 08:00:00,53.9,11.5
69,"Austin,TX,US",2005-04-08 09:00:00,60.4,6.9
70,"Austin,TX,US",2005-04-08 10:00:00,66.8,11.5
71,"Austin,TX,US",2005-04-08 11:00:00,71.0,20.8
72,"Austin,TX,US",2005-04-08 12:00:00,74.9,87.7
73,"Austin,TX,US",2005-04-08 13:00:00,75.8,20.8
74,"Austin,TX,US",2005-04-08 14:00:00,75.7,20.8
75,"Austin,TX,US",2005-04-08 15:00:00,78.2,20.8
76,"Austin,TX,US",2005-04-08 16:00:00,78.6,20.8
77,"Austin,TX,US",2005-04-08 17:00:00,77.6,20.8
78,"Austin,TX,US",2005-04-08 18:00:00,76.6,20.8
79,"Austin,TX,US",2005-04-08 19:00:00,75.2,20.8
80,"Austin,TX,US",2005-04-08 20:00:00,73.3,20.8
81,"Austin,TX,US",2005-04-08 21:00:00,70.7,6.9
82,"Austin,TX,US",2005-04-08 22:00:00,67.5,0.0
83,"Austin,TX,US",2005-04-08 23:00:00,64.3,0.0
60,"Austin,TX,US",2006-04-08 00:00:00,67.3,0.0
61,"Austin,TX,US",2006-04-08 01:00:00,64.5,0.0
62,"Austin,TX,US",2006-04-08 02:00:00,62.1,0.0
63,"Austin,TX,US",2006-04-08 03:00:00,60.3,0.0
64,"Austin,TX,US",2006-04-08 04:00:00,58.3,6.8
65,"Austin,TX,US",2006-04-08 05:00:00,56.4,0.0
66,"Austin,TX,US",2006-04-08 06:00:00,55.1,0.0
67,"Austin,TX,US",2006-04-08 07:00:00,53.8,0.0
68,"Austin,TX,US",2006-04-08 08:00:00,54.2,6.8
69,"Austin,TX,US",2006-04-08 09:00:00,56.3,0.0
70,"Austin,TX,US",2006-04-08 10:00:00,59.6,11.3
71,"Austin,TX,US",2006-04-08 11:00:00,62.5,11.3
72,"Austin,TX,US",2006-04-08 12:00:00,65.8,11.3
73,"Austin,TX,US",2006-04-08 13:00:00,69.4,6.8
74,"Austin,TX,US",2006-04-08 14:00:00,71.5,6.8
75,"Austin,TX,US",2006-04-08 15:00:00,73.3,0.0
76,"Austin,TX,US",2006-04-08 16:00:00,74.3,0.0
77,"Austin,TX,US",2006-04-08 17:00:00,75.1,0.0
78,"Austin,TX,US",2006-04-08 18:00:00,75.1,0.0
79,"Austin,TX,US",2006-04-08 19:00:00,73.5,0.0
80,"Austin,TX,US",2006-04-08 20:00:00,70.9,0.0
81,"Austin,TX,US",2006-04-08 21:00:00,69.0,0.0
82,"Austin,TX,US",2006-04-08 22:00:00,66.3,0.0
83,"Austin,TX,US",2006-04-08 23:00:00,62.8,0.0
50,"Austin,TX,US",2007-04-08 00:00:00,34.8,100.0
51,"Austin,TX,US",2007-04-08 01:00:00,35.0,100.0
52,"Austin,TX,US",2007-04-08 02:00:00,34.7,100.0
53,"Austin,TX,US",2007-04-08 03:00:00,35.0,100.0
54,"Austin,TX,US",2007-04-08 04:00:00,35.8,100.0
55,"Austin,TX,US",2007-04-08 05:00:00,35.8,100.0
56,"Austin,TX,US",2007-04-08 06:00:00,36.1,100.0
57,"Austin,TX,US",2007-04-08 07:00:00,36.2,100.0
58,"Austin,TX,US",2007-04-08 08:00:00,37.1,100.0
59,"Austin,TX,US",2007-04-08 09:00:00,38.0,100.0
60,"Austin,TX,US",2007-04-08 10:00:00,39.8,100.0
61,"Austin,TX,US",2007-04-08 11:00:00,42.2,100.0
62,"Austin,TX,US",2007-04-08 12:00:00,44.0,100.0
63,"Austin,TX,US",2007-04-08 13:00:00,46.1,99.1
64,"Austin,TX,US",2007-04-08 14:00:00,46.8,99.1
65,"Austin,TX,US",2007-04-08 15:00:00,47.7,99.9
66,"Austin,TX,US",2007-04-08 16:00:00,48.6,99.9
67,"Austin,TX,US",2007-04-08 17:00:00,49.7,100.0
68,"Austin,TX,US",2007-04-08 18:00:00,50.5,47.8
69,"Austin,TX,US",2007-04-08 19:00:00,48.6,100.0
70,"Austin,TX,US",2007-04-08 20:00:00,47.9,100.0
71,"Austin,TX,US",2007-04-08 21:00:00,47.9,100.0
72,"Austin,TX,US",2007-04-08 22:00:00,47.7,100.0
73,"Austin,TX,US",2007-04-08 23:00:00,47.0,99.9
66,"Austin,TX,US",2008-04-08 00:00:00,70.1,97.7
67,"Austin,TX,US",2008-04-08 01:00:00,70.8,100.0
68,"Austin,TX,US",2008-04-08 02:00:00,70.1,100.0
69,"Austin,TX,US",2008-04-08 03:00:00,69.9,100.0
70,"Austin,TX,US",2008-04-08 04:00:00,69.9,97.7
71,"Austin,TX,US",2008-04-08 05:00:00,70.1,100.0
72,"Austin,TX,US",2008-04-08 06:00:00,70.1,100.0
73,"Austin,TX,US",2008-04-08 07:00:00,70.8,100.0
74,"Austin,TX,US",2008-04-08 08:00:00,70.8,100.0
75,"Austin,TX,US",2008-04-08 09:00:00,71.9,100.0
76,"Austin,TX,US",2008-04-08 10:00:00,74.0,100.0
77,"Austin,TX,US",2008-04-08 11:00:00,75.9,99.8
78,"Austin,TX,US",2008-04-08 12:00:00,80.5,44.6
79,"Austin,TX,US",2008-04-08 13:00:00,83.1,43.7
80,"Austin,TX,US",2008-04-08 14:00:00,86.4,34.9
81,"Austin,TX,US",2008-04-08 15:00:00,86.6,58.8
82,"Austin,TX,US",2008-04-08 16:00:00,88.5,44.6
83,"Austin,TX,US",2008-04-08 17:00:00,88.0,43.7
84,"Austin,TX,US",2008-04-08 18:00:00,87.9,44.6
85,"Austin,TX,US",2008-04-08 19:00:00,84.6,43.7
86,"Austin,TX,US",2008-04-08 20:00:00,82.3,79.5
87,"Austin,TX,US",2008-04-08 21:00:00,79.5,6.9
88,"Austin,TX,US",2008-04-08 22:00:00,76.6,0.0
89,"Austin,TX,US",2008-04-08 23:00:00,73.8,1.4
66,"Austin,TX,US",2009-04-08 00:00:00,57.6,0.0
67,"Austin,TX,US",2009-04-08 01:00:00,56.5,6.6
68,"Austin,TX,US",2009-04-08 02:00:00,53.8,0.0
69,"Austin,TX,US",2009-04-08 03:00:00,52.0,6.6
70,"Austin,TX,US",2009-04-08 04:00:00,50.1,6.6
71,"Austin,TX,US",2009-04-08 05:00:00,49.8,6.6
72,"Austin,TX,US",2009-04-08 06:00:00,48.0,6.6
73,"Austin,TX,US",2009-04-08 07:00:00,50.5,6.7
74,"Austin,TX,US",2009-04-08 08:00:00,51.8,6.7
75,"Austin,TX,US",2009-04-08 09:00:00,58.3,6.7
76,"Austin,TX,US",2009-04-08 10:00:00,66.7,11.3
77,"Austin,TX,US",2009-04-08 11:00:00,70.1,11.3
78,"Austin,TX,US",2009-04-08 12:00:00,74.1,20.4
79,"Austin,TX,US",2009-04-08 13:00:00,78.7,20.1
80,"Austin,TX,US",2009-04-08 14:00:00,80.6,20.1
81,"Austin,TX,US",2009-04-08 15:00:00,84.5,20.1
82,"Austin,TX,US",2009-04-08 16:00:00,87.4,11.1
83,"Austin,TX,US",2009-04-08 17:00:00,87.6,20.1
84,"Austin,TX,US",2009-04-08 18:00:00,87.4,11.1
85,"Austin,TX,US",2009-04-08 19:00:00,85.0,11.1
86,"Austin,TX,US",2009-04-08 20:00:00,81.5,76.5
87,"Austin,TX,US",2009-04-08 21:00:00,77.6,42.5
88,"Austin,TX,US",2009-04-08 22:00:00,72.8,76.5
89,"Austin,TX,US",2009-04-08 23:00:00,69.8,76.5
44,"Austin,TX,US",2010-04-08 00:00:00,60.3,0.0
45,"Austin,TX,US",2010-04-08 01:00:00,57.2,0.0
46,"Austin,TX,US",2010-04-08 02:00:00,54.3,0.0
47,"Austin,TX,US",2010-04-08 03:00:00,52.6,0.0
48,"Austin,TX,US",2010-04-08 04:00:00,51.6,0.0
49,"Austin,TX,US",2010-04-08 05:00:00,49.8,0.0
50,"Austin,TX,US",2010-04-08 06:00:00,48.3,0.0
51,"Austin,TX,US",2010-04-08 07:00:00,47.5,0.0
52,"Austin,TX,US",2010-04-08 08:00:00,48.0,0.0
53,"Austin,TX,US",2010-04-08 09:00:00,52.2,0.0
54,"Austin,TX,US",2010-04-08 10:00:00,57.0,0.0
55,"Austin,TX,US",2010-04-08 11:00:00,60.4,0.0
56,"Austin,TX,US",2010-04-08 12:00:00,62.6,0.0
57,"Austin,TX,US",2010-04-08 13:00:00,64.7,0.0
58,"Austin,TX,US",2010-04-08 14:00:00,68.6,0.0
59,"Austin,TX,US",2010-04-08 15:00:00,69.5,0.0
60,"Austin,TX,US",2010-04-08 16:00:00,71.0,0.0
61,"Austin,TX,US",2010-04-08 17:00:00,71.1,0.0
62,"Austin,TX,US",2010-04-08 18:00:00,71.1,0.0
63,"Austin,TX,US",2010-04-08 19:00:00,69.0,0.0
64,"Austin,TX,US",2010-04-08 20:00:00,64.1,0.0
65,"Austin,TX,US",2010-04-08 21:00:00,58.0,0.0
66,"Austin,TX,US",2010-04-08 22:00:00,56.1,0.0
67,"Austin,TX,US",2010-04-08 23:00:00,52.7,0.0
66,"Austin,TX,US",2011-04-08 00:00:00,73.7,100.0
67,"Austin,TX,US",2011-04-08 01:00:00,73.7,100.0
68,"Austin,TX,US",2011-04-08 02:00:00,73.7,100.0
69,"Austin,TX,US",2011-04-08 03:00:00,73.2,100.0
70,"Austin,TX,US",2011-04-08 04:00:00,73.3,100.0
71,"Austin,TX,US",2011-04-08 05:00:00,73.3,100.0
72,"Austin,TX,US",2011-04-08 06:00:00,73.1,89.7
73,"Austin,TX,US",2011-04-08 07:00:00,72.8,100.0
74,"Austin,TX,US",2011-04-08 08:00:00,72.8,96.9
75,"Austin,TX,US",2011-04-08 09:00:00,73.3,97.5
76,"Austin,TX,US",2011-04-08 10:00:00,75.0,100.0
77,"Austin,TX,US",2011-04-08 11:00:00,78.9,63.5
78,"Austin,TX,US",2011-04-08 12:00:00,83.0,55.9
79,"Austin,TX,US",2011-04-08 13:00:00,86.0,42.4
80,"Austin,TX,US",2011-04-08 14:00:00,89.0,20.1
81,"Austin,TX,US",2011-04-08 15:00:00,91.1,20.1
82,"Austin,TX,US",2011-04-08 16:00:00,91.1,20.1
83,"Austin,TX,US",2011-04-08 17:00:00,90.8,11.3
84,"Austin,TX,US",2011-04-08 18:00:00,90.8,11.3
85,"Austin,TX,US",2011-04-08 19:00:00,87.7,17.2
86,"Austin,TX,US",2011-04-08 20:00:00,83.9,6.2
87,"Austin,TX,US",2011-04-08 21:00:00,81.8,0.0
88,"Austin,TX,US",2011-04-08 22:00:00,79.7,1.6
89,"Austin,TX,US",2011-04-08 23:00:00,76.6,0.0
66,"Austin,TX,US",2012-04-08 00:00:00,70.0,7.8
67,"Austin,TX,US",2012-04-08 01:00:00,68.9,20.1
68,"Austin,TX,US",2012-04-08 02:00:00,66.0,11.3
69,"Austin,TX,US",2012-04-08 03:00:00,65.1,6.2
70,"Austin,TX,US",2012-04-08 04:00:00,63.7,16.4
71,"Austin,TX,US",2012-04-08 05:00:00,62.6,16.4
72,"Austin,TX,US",2012-04-08 06:00:00,62.9,20.1
73,"Austin,TX,US",2012-04-08 07:00:00,61.4,23.0
74,"Austin,TX,US",2012-04-08 08:00:00,65.1,20.1
75,"Austin,TX,US",2012-04-08 09:00:00,69.0,20.1
76,"Austin,TX,US",2012-04-08 10:00:00,72.7,21.3
77,"Austin,TX,US",2012-04-08 11:00:00,75.4,11.3
78,"Austin,TX,US",2012-04-08 12:00:00,78.4,11.3
79,"Austin,TX,US",2012-04-08 13:00:00,80.2,11.3
80,"Austin,TX,US",2012-04-08 14:00:00,81.5,50.0
81,"Austin,TX,US",2012-04-08 15:00:00,80.2,89.0
82,"Austin,TX,US",2012-04-08 16:00:00,82.1,80.2
83,"Austin,TX,US",2012-04-08 17:00:00,82.1,47.2
84,"Austin,TX,US",2012-04-08 18:00:00,81.0,28.9
85,"Austin,TX,US",2012-04-08 19:00:00,79.1,6.2
86,"Austin,TX,US",2012-04-08 20:00:00,75.3,11.3
87,"Austin,TX,US",2012-04-08 21:00:00,73.3,11.9
88,"Austin,TX,US",2012-04-08 22:00:00,71.4,80.9
89,"Austin,TX,US",2012-04-08 23:00:00,71.2,77.4
69,"Austin,TX,US",2013-04-08 00:00:00,69.4,100.0
70,"Austin,TX,US",2013-04-08 01:00:00,68.3,100.0
71,"Austin,TX,US",2013-04-08 02:00:00,67.9,100.0
72,"Austin,TX,US",2013-04-08 03:00:00,67.9,100.0
73,"Austin,TX,US",2013-04-08 04:00:00,67.9,100.0
74,"Austin,TX,US",2013-04-08 05:00:00,66.8,100.0
75,"Austin,TX,US",2013-04-08 06:00:00,67.6,100.0
76,"Austin,TX,US",2013-04-08 07:00:00,67.9,100.0
77,"Austin,TX,US",2013-04-08 08:00:00,66.8,100.0
78,"Austin,TX,US",2013-04-08 09:00:00,68.0,100.0
79,"Austin,TX,US",2013-04-08 10:00:00,69.4,100.0
80,"Austin,TX,US",2013-04-08 11:00:00,69.8,99.4
81,"Austin,TX,US",2013-04-08 12:00:00,71.2,100.0
82,"Austin,TX,US",2013-04-08 13:00:00,72.0,99.7
83,"Austin,TX,US",2013-04-08 14:00:00,72.0,100.0
84,"Austin,TX,US",2013-04-08 15:00:00,73.6,100.0
85,"Austin,TX,US",2013-04-08 16:00:00,75.5,100.0
86,"Austin,TX,US",2013-04-08 17:00:00,75.8,100.0
87,"Austin,TX,US",2013-04-08 18:00:00,75.8,100.0
88,"Austin,TX,US",2013-04-08 19:00:00,75.0,100.0
89,"Austin,TX,US",2013-04-08 20:00:00,73.3,100.0
90,"Austin,TX,US",2013-04-08 21:00:00,71.7,100.0
91,"Austin,TX,US",2013-04-08 22:00:00,71.3,100.0
92,"Austin,TX,US",2013-04-08 23:00:00,71.3,100.0
46,"Austin,TX,US",2014-04-08 00:00:00,52.9,0.0
47,"Austin,TX,US",2014-04-08 01:00:00,50.9,0.0
48,"Austin,TX,US",2014-04-08 02:00:00,51.3,6.2
49,"Austin,TX,US",2014-04-08 03:00:00,50.6,0.0
50,"Austin,TX,US",2014-04-08 04:00:00,51.0,0.0
51,"Austin,TX,US",2014-04-08 05:00:00,51.1,1.6
52,"Austin,TX,US",2014-04-08 06:00:00,50.3,2.9
53,"Austin,TX,US",2014-04-08 07:00:00,50.3,6.2
54,"Austin,TX,US",2014-04-08 08:00:00,50.7,0.0
55,"Austin,TX,US",2014-04-08 09:00:00,55.8,0.0
56,"Austin,TX,US",2014-04-08 10:00:00,60.9,0.0
57,"Austin,TX,US",2014-04-08 11:00:00,66.0,0.0
58,"Austin,TX,US",2014-04-08 12:00:00,69.3,0.0
59,"Austin,TX,US",2014-04-08 13:00:00,71.3,0.0
60,"Austin,TX,US",2014-04-08 14:00:00,73.5,0.0
61,"Austin,TX,US",2014-04-08 15:00:00,74.0,0.0
62,"Austin,TX,US",2014-04-08 16:00:00,74.9,0.0
63,"Austin,TX,US",2014-04-08 17:00:00,75.4,0.0
64,"Austin,TX,US",2014-04-08 18:00:00,75.4,0.0
65,"Austin,TX,US",2014-04-08 19:00:00,73.6,0.0
66,"Austin,TX,US",2014-04-08 20:00:00,69.4,0.0
67,"Austin,TX,US",2014-04-08 21:00:00,61.7,0.0
68,"Austin,TX,US",2014-04-08 22:00:00,58.5,0.0
69,"Austin,TX,US",2014-04-08 23:00:00,54.8,1.6
61,"Austin,TX,US",2015-04-08 00:00:00,70.7,61.0
62,"Austin,TX,US",2015-04-08 01:00:00,70.1,92.1
63,"Austin,TX,US",2015-04-08 02:00:00,70.1,100.0
64,"Austin,TX,US",2015-04-08 03:00:00,69.7,97.5
65,"Austin,TX,US",2015-04-08 04:00:00,69.5,97.5
66,"Austin,TX,US",2015-04-08 05:00:00,68.8,97.5
67,"Austin,TX,US",2015-04-08 06:00:00,69.7,97.5
68,"Austin,TX,US",2015-04-08 07:00:00,69.7,100.0
69,"Austin,TX,US",2015-04-08 08:00:00,70.0,100.0
70,"Austin,TX,US",2015-04-08 09:00:00,71.7,100.0
71,"Austin,TX,US",2015-04-08 10:00:00,72.8,100.0
72,"Austin,TX,US",2015-04-08 11:00:00,74.1,100.0
73,"Austin,TX,US",2015-04-08 12:00:00,75.6,100.0
74,"Austin,TX,US",2015-04-08 13:00:00,74.3,100.0
75,"Austin,TX,US",2015-04-08 14:00:00,76.1,91.5
76,"Austin,TX,US",2015-04-08 15:00:00,78.1,91.5
77,"Austin,TX,US",2015-04-08 16:00:00,78.1,63.5
78,"Austin,TX,US",2015-04-08 17:00:00,77.7,63.5
79,"Austin,TX,US",2015-04-08 18:00:00,76.9,85.5
80,"Austin,TX,US",2015-04-08 19:00:00,75.8,20.1
81,"Austin,TX,US",2015-04-08 20:00:00,74.8,22.6
82,"Austin,TX,US",2015-04-08 21:00:00,74.0,20.1
83,"Austin,TX,US",2015-04-08 22:00:00,73.8,23.0
84,"Austin,TX,US",2015-04-08 23:00:00,71.7,43.9
67,"Austin,TX,US",2016-04-08 00:00:00,59.7,7.8
68,"Austin,TX,US",2016-04-08 01:00:00,57.2,12.9
69,"Austin,TX,US",2016-04-08 02:00:00,58.4,12.9
70,"Austin,TX,US",2016-04-08 03:00:00,58.0,22.4
71,"Austin,TX,US",2016-04-08 04:00:00,55.7,13.4
72,"Austin,TX,US",2016-04-08 05:00:00,55.0,13.6
73,"Austin,TX,US",2016-04-08 06:00:00,56.7,23.0
74,"Austin,TX,US",2016-04-08 07:00:00,59.5,20.8
75,"Austin,TX,US",2016-04-08 08:00:00,61.2,20.1
76,"Austin,TX,US",2016-04-08 09:00:00,64.5,20.1
77,"Austin,TX,US",2016-04-08 10:00:00,68.9,11.3
78,"Austin,TX,US",2016-04-08 11:00:00,72.0,20.1
79,"Austin,TX,US",2016-04-08 12:00:00,74.5,20.1
80,"Austin,TX,US",2016-04-08 13:00:00,75.8,20.1
81,"Austin,TX,US",2016-04-08 14:00:00,76.2,20.1
82,"Austin,TX,US",2016-04-08 15:00:00,78.3,20.1
83,"Austin,TX,US",2016-04-08 16:00:00,78.1,22.6
84,"Austin,TX,US",2016-04-08 17:00:00,78.5,20.1
85,"Austin,TX,US",2016-04-08 18:00:00,77.2,11.3
86,"Austin,TX,US",2016-04-08 19:00:00,75.6,11.3
87,"Austin,TX,US",2016-04-08 20:00:00,72.3,11.3
88,"Austin,TX,US",2016-04-08 21:00:00,69.8,20.1
89,"Austin,TX,US",2016-04-08 22:00:00,70.0,21.5
90,"Austin,TX,US",2016-04-08 23:00:00,67.9,25.2
68,"Austin,TX,US",2017-04-08 00:00:00,63.4,0.0
69,"Austin,TX,US",2017-04-08 01:00:00,62.1,0.0
70,"Austin,TX,US",2017-04-08 02:00:00,60.2,0.0
71,"Austin,TX,US",2017-04-08 03:00:00,58.9,7.8
72,"Austin,TX,US",2017-04-08 04:00:00,57.7,11.9
73,"Austin,TX,US",2017-04-08 05:00:00,57.5,12.8
74,"Austin,TX,US",2017-04-08 06:00:00,56.3,5.4
75,"Austin,TX,US",2017-04-08 07:00:00,55.9,24.1
76,"Austin,TX,US",2017-04-08 08:00:00,57.4,20.1
77,"Austin,TX,US",2017-04-08 09:00:00,63.1,6.2
78,"Austin,TX,US",2017-04-08 10:00:00,69.2,6.2
79,"Austin,TX,US",2017-04-08 11:00:00,72.2,86.8
80,"Austin,TX,US",2017-04-08 12:00:00,75.5,61.0
81,"Austin,TX,US",2017-04-08 13:00:00,79.1,88.4
82,"Austin,TX,US",2017-04-08 14:00:00,79.0,73.5
