Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Sunrise,Sunset,Moon Phase,Conditions
"Salt Lake City, UT, US",03/11/1981,28.8,53.9,43.1,26.7,55.94,,12.9,,201.67,24.2,0.0,0.0,,25.5,59.5,1020.8,"Precipitation In Vicinity, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-11T06:45:33-07:00,1981-03-11T18:30:08-07:00,0.19,Partially cloudy
"Salt Lake City, UT, US",03/12/1981,38.2,53.7,45.8,31.0,56.94,,13.6,,163.38,32.8,0.0,0.0,,21.8,71.2,1017.4,"Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-12T06:43:56-07:00,1981-03-12T18:31:14-07:00,0.25,Partially cloudy
"Salt Lake City, UT, US",03/13/1981,37.2,56.7,45.6,33.8,65.45,,14.8,,176.58,32.4,0.0,0.0,0.0,21.2,90.4,1013.9,"Precipitation In Vicinity, Rain Showers, Sky Coverage Decreasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-13T06:42:18-07:00,1981-03-13T18:32:19-07:00,0.26,Overcast
"Salt Lake City, UT, US",03/14/1981,33.4,55.1,44.2,33.8,68.66,,11.6,,218.08,30.1,0.0,0.0,,18.3,70.0,1014.7,"Precipitation In Vicinity, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-14T06:40:39-07:00,1981-03-14T18:33:24-07:00,0.29,Partially cloudy
"Salt Lake City, UT, US",03/15/1981,38.0,59.9,47.8,33.9,60.51,,11.2,,203.46,31.6,0.0,0.0,,20.6,28.1,1020.2,"Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-15T06:39:01-07:00,1981-03-15T18:34:29-07:00,0.33,Partially cloudy
"Salt Lake City, UT, US",03/16/1981,38.0,52.7,45.2,33.2,63.85,,21.4,,180.21,30.0,0.16,25.0,0.0,23.5,93.5,1015.8,"Snow Showers, Precipitation In Vicinity, Thunderstorm, Rain Showers, Light Rain, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-16T06:37:22-07:00,1981-03-16T18:35:34-07:00,0.36,"Rain, Overcast"
"Salt Lake City, UT, US",03/17/1981,29.1,42.8,37.0,22.6,56.44,,22.7,,193.5,22.9,0.0,4.17,0.02,23.7,82.8,1019.4,"Snow And Rain Showers, Snow Showers, Light Snow, Precipitation In Vicinity, Fog, Sky Coverage Decreasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-17T06:35:43-07:00,1981-03-17T18:36:38-07:00,0.4,Overcast
"Salt Lake City, UT, US",03/18/1981,27.0,48.6,38.2,24.1,58.68,,9.9,,163.25,19.5,0.0,0.0,,25.8,73.8,1020.1,"Precipitation In Vicinity, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-18T06:34:04-07:00,1981-03-18T18:37:43-07:00,0.43,Partially cloudy
"Salt Lake City, UT, US",03/19/1981,38.9,55.9,46.4,30.9,56.47,,20.6,,177.79,35.2,0.0,0.0,0.0,24.5,99.6,1010.5,"Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-19T06:32:24-07:00,1981-03-19T18:38:47-07:00,0.47,Overcast
"Salt Lake City, UT, US",03/20/1981,39.0,52.6,44.0,33.5,67.16,,22.9,,215.17,28.9,0.14,25.0,0.0,19.9,98.4,998.4,"Light Snow, Light Drizzle, Rain Showers, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-20T06:30:45-07:00,1981-03-20T18:39:51-07:00,0.5,"Rain, Overcast"
"Salt Lake City, UT, US",03/21/1981,37.2,51.8,42.6,28.7,59.25,,7.1,,162.79,31.6,0.0,0.0,0.0,35.1,62.2,1014.1,"Rain Showers, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-21T06:29:05-07:00,1981-03-21T18:40:55-07:00,0.54,Partially cloudy
"Salt Lake City, UT, US",03/22/1981,38.0,59.9,48.1,29.3,49.87,,12.7,,203.58,30.5,0.0,0.0,,34.5,76.7,1020.5,"Precipitation In Vicinity, Sky Coverage Decreasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-22T06:27:26-07:00,1981-03-22T18:41:58-07:00,0.57,Overcast
"Salt Lake City, UT, US",03/23/1981,35.9,58.8,48.3,33.3,59.06,,10.0,,238.75,30.3,0.0,0.0,,32.0,82.9,1020.1,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-23T06:25:46-07:00,1981-03-23T18:43:02-07:00,0.6,Overcast
"Salt Lake City, UT, US",03/24/1981,39.0,56.6,47.3,31.6,56.93,,15.6,,241.71,34.9,0.0,0.0,0.0,23.3,66.7,1022.0,"Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-24T06:24:06-07:00,1981-03-24T18:44:05-07:00,0.64,Partially cloudy
"Salt Lake City, UT, US",03/25/1981,38.9,64.8,52.1,24.6,37.11,,22.9,,172.0,32.6,0.0,0.0,,28.0,94.0,1015.1,"Precipitation In Vicinity, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-25T06:22:27-07:00,1981-03-25T18:45:09-07:00,0.67,Overcast
"Salt Lake City, UT, US",03/26/1981,34.0,55.2,43.5,31.5,68.09,,18.0,,216.64,27.4,0.54,50.0,1.97,15.1,86.7,1002.1,"Snow And Rain Showers, Snow Showers, Light Snow, Rain Showers, Fog, Light Rain, Sky Unchanged, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-26T06:20:47-07:00,1981-03-26T18:46:12-07:00,0.7,"Rain, Overcast"
"Salt Lake City, UT, US",03/27/1981,34.0,39.8,37.0,33.9,88.24,,8.1,,155.96,27.3,0.51,58.33,2.76,6.2,100.0,1005.8,"Snow Showers, Light Snow, Heavy Rain And Snow, Fog, Rain Showers, Light Rain, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-27T06:19:08-07:00,1981-03-27T18:47:15-07:00,0.74,"Rain, Overcast"
"Salt Lake City, UT, US",03/28/1981,37.9,51.0,43.8,33.9,69.94,,19.3,,220.46,34.3,0.07,12.5,0.14,24.7,76.7,1011.4,"Light Snow, Light Drizzle, Fog, Light Rain, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-28T06:17:28-07:00,1981-03-28T18:48:18-07:00,0.75,"Rain, Overcast"
"Salt Lake City, UT, US",03/29/1981,34.1,61.8,47.6,34.4,62.69,,25.3,,207.83,27.1,0.27,20.83,2.76,27.9,77.1,1007.0,"Snow Showers, Light Snow, Rain Showers, Fog, Sky Unchanged, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-29T06:15:49-07:00,1981-03-29T18:49:22-07:00,0.8,"Rain, Overcast"
"Salt Lake City, UT, US",03/30/1981,32.2,43.8,36.1,28.9,76.18,,16.0,,210.63,24.0,0.18,33.33,1.97,17.0,95.0,1012.1,"Snow Showers, Light Snow, Rain Showers, Sky Unchanged, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-30T06:14:10-07:00,1981-03-30T18:50:25-07:00,0.83,"Rain, Overcast"
"Salt Lake City, UT, US",03/31/1981,32.2,49.9,41.5,27.0,57.93,,20.6,,168.08,23.9,0.0,0.0,,32.5,73.0,1019.1,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-03-31T06:12:31-07:00,1981-03-31T18:51:27-07:00,0.87,Partially cloudy
"Salt Lake City, UT, US",04/01/1981,44.8,61.0,52.4,27.0,38.44,,21.0,,177.46,37.2,0.0,0.0,,28.2,97.4,1009.6,"Precipitation In Vicinity, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-01T06:10:53-07:00,1981-04-01T18:52:30-07:00,0.9,Overcast
"Salt Lake City, UT, US",04/02/1981,39.8,51.9,45.5,36.0,70.09,,17.2,,304.83,32.1,0.1,20.83,0.0,24.2,99.9,1004.9,"Light Drizzle, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-02T06:09:14-07:00,1981-04-02T18:53:33-07:00,0.93,"Rain, Overcast"
"Salt Lake City, UT, US",04/03/1981,34.9,45.9,40.3,26.2,58.4,,17.1,,244.08,28.5,0.01,4.17,0.0,24.3,90.7,1007.9,"Snow Showers, Light Snow, Precipitation In Vicinity, Light Rain, Sky Coverage Decreasing, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-03T06:07:36-07:00,1981-04-03T18:54:36-07:00,0.97,"Rain, Overcast"
"Salt Lake City, UT, US",04/04/1981,34.8,46.9,39.6,22.2,50.7,,17.1,,261.29,27.3,0.02,4.17,0.0,30.4,56.1,1026.0,"Snow And Rain Showers, Snow Showers, Precipitation In Vicinity, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-04T06:05:58-07:00,1981-04-04T18:55:39-07:00,0.0,"Rain, Partially cloudy"
"Salt Lake City, UT, US",04/05/1981,30.8,60.8,46.1,24.7,45.71,,16.9,,171.29,24.1,0.0,0.0,,35.5,7.9,1026.6,"Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-05T06:04:21-07:00,1981-04-05T18:56:42-07:00,0.03,Clear
"Salt Lake City, UT, US",04/06/1981,44.8,55.8,49.9,28.1,43.42,,21.7,,277.71,38.3,0.0,0.0,,32.6,60.3,1013.0,"Precipitation In Vicinity, Sky Coverage Decreasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-06T06:02:44-07:00,1981-04-06T18:57:45-07:00,0.07,Partially cloudy
"Salt Lake City, UT, US",04/07/1981,38.8,50.9,44.2,23.5,44.6,,13.7,,285.21,33.2,0.0,0.0,,32.9,89.2,1011.3,"Precipitation In Vicinity, Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-07T06:01:08-07:00,1981-04-07T18:58:48-07:00,0.1,Overcast
"Salt Lake City, UT, US",04/08/1981,30.9,54.9,44.0,26.5,52.26,,11.3,,210.68,24.4,0.0,0.0,,30.6,47.1,1015.0,"Sky Coverage Decreasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-08T05:59:32-07:00,1981-04-08T18:59:50-07:00,0.14,Partially cloudy
"Salt Lake City, UT, US",04/09/1981,43.2,67.9,55.5,33.0,43.78,,22.6,,225.21,39.6,0.0,0.0,,33.3,59.5,1009.8,"Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-09T05:57:56-07:00,1981-04-09T19:00:53-07:00,0.17,Partially cloudy
"Salt Lake City, UT, US",04/10/1981,39.9,63.9,51.4,37.7,60.33,,20.5,,198.58,38.0,0.03,8.33,0.0,27.9,77.9,1009.2,"Precipitation In Vicinity, Rain Showers, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-10T05:56:21-07:00,1981-04-10T19:01:56-07:00,0.21,"Rain, Overcast"
"Salt Lake City, UT, US",04/11/1981,47.1,65.8,56.3,38.6,53.22,,15.9,,173.17,43.1,0.02,12.5,0.0,32.0,61.8,1009.7,"Precipitation In Vicinity, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-11T05:54:46-07:00,1981-04-11T19:02:59-07:00,0.25,"Rain, Partially cloudy"
"Salt Lake City, UT, US",04/12/1981,43.0,64.8,53.4,30.2,43.79,,14.7,,243.42,38.2,0.0,0.0,,34.8,41.7,1013.0,Sky Unchanged,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-12T05:53:12-07:00,1981-04-12T19:04:02-07:00,0.27,Partially cloudy
"Salt Lake City, UT, US",04/13/1981,41.1,61.7,50.5,30.6,48.28,,15.8,,282.67,36.3,0.0,0.0,,37.1,21.0,1020.7,"Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-13T05:51:39-07:00,1981-04-13T19:05:05-07:00,0.31,Clear
"Salt Lake City, UT, US",04/14/1981,36.0,68.0,52.0,31.7,47.79,,14.6,,210.71,30.2,0.0,0.0,,29.2,21.2,1022.0,"Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-14T05:50:06-07:00,1981-04-14T19:06:07-07:00,0.34,Clear
"Salt Lake City, UT, US",04/15/1981,51.3,65.0,56.8,42.5,59.48,,23.5,,161.17,,0.07,12.5,0.0,27.7,80.1,1018.5,"Precipitation In Vicinity, Rain Showers, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-15T05:48:34-07:00,1981-04-15T19:07:10-07:00,0.38,"Rain, Overcast"
"Salt Lake City, UT, US",04/16/1981,48.8,72.9,61.2,39.7,47.07,,17.0,,212.58,44.0,0.0,0.0,,32.9,75.7,1016.0,"Precipitation In Vicinity, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-16T05:47:03-07:00,1981-04-16T19:08:13-07:00,0.41,Overcast
"Salt Lake City, UT, US",04/17/1981,45.0,70.0,58.7,41.2,54.23,,12.6,,220.13,42.4,0.0,0.0,,20.6,99.7,1014.3,"Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-17T05:45:32-07:00,1981-04-17T19:09:16-07:00,0.45,Overcast
"Salt Lake City, UT, US",04/18/1981,48.1,68.0,59.0,42.9,56.6,,17.8,,213.21,44.8,0.02,8.33,0.0,24.1,99.9,1008.2,"Precipitation In Vicinity, Rain Showers, Light Rain, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-18T05:44:02-07:00,1981-04-18T19:10:19-07:00,0.48,"Rain, Overcast"
"Salt Lake City, UT, US",04/19/1981,44.9,56.0,51.5,41.7,70.08,,27.5,,177.79,36.3,0.02,16.67,0.0,23.9,82.9,1010.9,"Hail Showers, Light Drizzle, Precipitation In Vicinity, Thunderstorm, Rain Showers, Sky Coverage Decreasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-19T05:42:33-07:00,1981-04-19T19:11:22-07:00,0.5,"Rain, Overcast"
"Salt Lake City, UT, US",04/20/1981,41.1,61.6,52.0,35.5,55.15,,21.4,,182.13,35.4,0.0,0.0,,35.6,67.3,1015.3,"Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-20T05:41:05-07:00,1981-04-20T19:12:25-07:00,0.55,Partially cloudy
"Salt Lake City, UT, US",04/21/1981,44.0,60.8,51.5,41.7,69.66,,12.4,,234.71,38.9,0.03,12.5,0.0,26.4,88.4,1014.2,"Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-21T05:39:37-07:00,1981-04-21T19:13:28-07:00,0.58,"Rain, Overcast"
"Salt Lake City, UT, US",04/22/1981,38.0,61.7,50.6,34.6,57.11,,14.6,,246.42,32.9,0.0,0.0,,37.3,41.2,1020.2,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-22T05:38:11-07:00,1981-04-22T19:14:31-07:00,0.62,Partially cloudy
"Salt Lake City, UT, US",04/23/1981,42.2,69.8,56.5,39.0,53.86,,11.6,,238.54,36.8,0.0,0.0,,36.1,27.2,1018.5,Sky Coverage Increasing,40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-23T05:36:45-07:00,1981-04-23T19:15:34-07:00,0.65,Partially cloudy
"Salt Lake City, UT, US",04/24/1981,46.2,78.9,63.8,42.3,48.47,,14.7,,224.67,40.8,0.0,0.0,,35.1,55.2,1009.9,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-24T05:35:20-07:00,1981-04-24T19:16:37-07:00,0.68,Partially cloudy
"Salt Lake City, UT, US",04/25/1981,55.2,78.0,69.6,38.6,33.38,,17.0,,198.21,,0.0,0.0,,30.2,82.5,1004.3,"Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-25T05:33:57-07:00,1981-04-25T19:17:39-07:00,0.72,Overcast
"Salt Lake City, UT, US",04/26/1981,60.1,75.6,67.4,31.4,27.66,,24.1,,204.26,,0.0,0.0,,29.8,82.0,1004.4,"Precipitation In Vicinity, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-26T06:32:34-06:00,1981-04-26T20:18:42-06:00,0.75,Overcast
"Salt Lake City, UT, US",04/27/1981,50.0,61.7,55.2,42.8,64.99,,13.7,,274.08,,0.07,25.0,0.0,29.2,78.8,1017.6,"Precipitation In Vicinity, Light Drizzle, Rain Showers, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-27T06:31:12-06:00,1981-04-27T20:19:45-06:00,0.75,"Rain, Overcast"
"Salt Lake City, UT, US",04/28/1981,39.8,67.8,54.1,35.6,52.94,,13.7,,260.13,34.9,0.0,0.0,,32.4,54.0,1023.7,"Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-28T06:29:52-06:00,1981-04-28T20:20:48-06:00,0.82,Partially cloudy
"Salt Lake City, UT, US",04/29/1981,43.3,75.6,60.1,38.5,48.12,,11.3,,227.96,39.6,0.0,0.0,,32.6,65.9,1019.8,"Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-29T06:28:32-06:00,1981-04-29T20:21:50-06:00,0.85,Partially cloudy
"Salt Lake City, UT, US",04/30/1981,49.1,81.9,64.7,42.2,46.98,80.0,10.1,,220.58,45.1,0.0,0.0,,32.8,70.9,1017.0,"Sky Coverage Decreasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-04-30T06:27:14-06:00,1981-04-30T20:22:53-06:00,0.88,Partially cloudy
"Salt Lake City, UT, US",05/01/1981,50.4,86.8,69.3,39.6,39.02,83.4,17.1,,182.63,,0.0,0.0,,30.5,61.2,1010.2,"Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-01T06:25:57-06:00,1981-05-01T20:23:55-06:00,0.92,Partially cloudy
"Salt Lake City, UT, US",05/02/1981,59.1,71.7,67.3,42.8,42.32,,18.1,,212.58,,0.03,8.33,,28.7,86.5,1001.2,"Precipitation In Vicinity, Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-02T06:24:41-06:00,1981-05-02T20:24:57-06:00,0.95,"Rain, Overcast"
"Salt Lake City, UT, US",05/03/1981,47.0,59.8,51.3,38.7,65.53,,22.6,,161.38,41.6,0.55,41.67,0.0,19.6,80.6,1007.9,"Light Drizzle, Thunderstorm, Rain Showers, Fog, Light Rain, Sky Coverage Decreasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-03T06:23:26-06:00,1981-05-03T20:25:59-06:00,0.0,"Rain, Overcast"
"Salt Lake City, UT, US",05/04/1981,42.2,73.8,57.9,31.1,39.62,,19.5,,179.0,36.2,0.0,0.0,,30.4,36.5,1010.2,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-04T06:22:12-06:00,1981-05-04T20:27:01-06:00,0.02,Partially cloudy
"Salt Lake City, UT, US",05/05/1981,53.8,74.5,62.2,36.0,39.68,,22.7,,175.25,,0.02,4.17,,26.8,84.9,1006.5,"Precipitation In Vicinity, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-05T06:21:00-06:00,1981-05-05T20:28:03-06:00,0.05,"Rain, Overcast"
"Salt Lake City, UT, US",05/06/1981,40.9,57.6,49.5,34.9,60.1,,20.1,,214.96,34.8,0.04,20.83,0.0,22.1,81.9,1010.4,"Precipitation In Vicinity, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-06T06:19:49-06:00,1981-05-06T20:29:04-06:00,0.09,"Rain, Overcast"
"Salt Lake City, UT, US",05/07/1981,34.2,58.9,47.3,25.5,46.12,,14.9,,194.83,27.0,0.0,8.33,,33.8,32.5,1016.1,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Snow",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-07T06:18:40-06:00,1981-05-07T20:30:05-06:00,0.12,Partially cloudy
"Salt Lake City, UT, US",05/08/1981,39.0,57.6,48.2,32.0,55.75,,18.2,,225.92,31.7,0.22,25.0,0.0,24.5,74.1,1017.4,"Thunderstorm, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-08T06:17:32-06:00,1981-05-08T20:31:06-06:00,0.15,"Rain, Partially cloudy"
"Salt Lake City, UT, US",05/09/1981,39.0,66.5,53.0,33.5,50.99,,12.2,,216.0,33.9,0.0,0.0,,31.6,39.2,1022.1,"Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-09T06:16:25-06:00,1981-05-09T20:32:07-06:00,0.19,Partially cloudy
"Salt Lake City, UT, US",05/10/1981,43.1,75.5,59.4,33.7,44.71,,29.8,,198.67,37.7,0.04,4.17,,29.6,53.0,1011.9,"Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-10T06:15:20-06:00,1981-05-10T20:33:07-06:00,0.25,"Rain, Partially cloudy"
"Salt Lake City, UT, US",05/11/1981,46.0,61.8,52.5,31.2,47.95,,20.3,,244.38,38.4,0.15,8.33,0.0,30.9,59.8,1010.4,"Rain Showers, Sky Coverage Increasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-11T06:14:16-06:00,1981-05-11T20:34:07-06:00,0.26,"Rain, Partially cloudy"
"Salt Lake City, UT, US",05/12/1981,42.3,57.7,49.4,30.8,50.47,,17.8,,263.74,38.6,0.0,0.0,,32.1,58.1,1014.4,"Precipitation In Vicinity, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-12T06:13:14-06:00,1981-05-12T20:35:06-06:00,0.29,Partially cloudy
"Salt Lake City, UT, US",05/13/1981,36.0,64.8,51.3,32.0,50.91,,11.5,,236.13,30.9,0.0,0.0,,31.2,48.1,1018.2,"Sky Coverage Increasing, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-13T06:12:13-06:00,1981-05-13T20:36:05-06:00,0.32,Partially cloudy
"Salt Lake City, UT, US",05/14/1981,45.0,80.5,62.6,35.6,42.48,78.7,22.6,,193.46,40.6,0.0,0.0,,25.9,87.7,1005.1,"Precipitation In Vicinity, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-14T06:11:14-06:00,1981-05-14T20:37:04-06:00,0.36,Overcast
"Salt Lake City, UT, US",05/15/1981,46.1,53.8,51.0,43.0,74.54,,14.6,,207.04,42.7,0.53,45.83,0.0,18.8,97.5,1001.0,"Precipitation In Vicinity, Thunderstorm, Rain Showers, Fog, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-15T06:10:16-06:00,1981-05-15T20:38:02-06:00,0.39,"Rain, Overcast"
"Salt Lake City, UT, US",05/16/1981,43.1,49.9,45.2,40.1,82.53,,16.8,,216.71,35.3,0.47,58.33,0.0,18.9,100.0,1004.5,"Rain Showers, Light Rain",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-16T06:09:20-06:00,1981-05-16T20:39:00-06:00,0.42,"Rain, Overcast"
"Salt Lake City, UT, US",05/17/1981,44.8,62.6,51.7,40.4,68.48,,9.1,,184.25,42.6,0.12,25.0,0.0,26.4,83.2,1014.3,"Light Drizzle, Rain Showers, Light Rain, Sky Coverage Decreasing",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-17T06:08:26-06:00,1981-05-17T20:39:57-06:00,0.46,"Rain, Overcast"
"Salt Lake City, UT, US",05/18/1981,44.0,71.6,58.4,40.0,54.07,,16.8,,178.67,38.6,0.0,0.0,,31.5,87.9,1012.3,"Precipitation In Vicinity, Sky Unchanged",40.7603,-111.888,"Salt Lake City, UT, United States","Salt Lake City, UT, United States",,1981-05-18T06:07:33-06:00,1981-05-18T20:40:53-06:00,0.5,Overcast
